Consent,Role,Industry/Company,Company_Size,Sentiment,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Overall,Behavior (Q1-Q6),Emotion (Q7-Q12),Decision (Q13-Q21)
TRUE,Legal,Healthcare,Large: 250 or more employees,0,-0.3,0,-0.2,0.2,0.1,0,-0.1,-0.2,0.1,-0.2,0.3,-0.2,0,0.2,-0.2,-0.2,0.3,-0.2,0.3,-0.1,0,-0.02,-0.03,-0.05,-0.01
TRUE,CEO,Real Estate,Large: 250 or more employees,-0.1,0.1,-0.3,0.2,0.1,0.2,0.3,-0.3,-0.3,0.3,0,0,0.1,0,0,0,-0.1,-0.2,-0.1,-0.2,0.1,0,-0.02,0.10,-0.03,-0.04
TRUE,Legal,Fashion,Small: 10 to 49 employees,0,0.1,0.2,0.1,-0.2,-0.2,-0.2,0.2,0.1,0,-0.1,0.1,-0.2,0,-0.1,-0.1,0.2,-0.3,-0.3,-0.1,0.3,0,-0.02,-0.03,0.02,-0.06
TRUE,Technology,Entertainment,Micro: 1 to 9 employees,0,-0.2,-0.2,-0.1,0.1,-0.2,0.1,0.1,-0.1,0.1,0,0,0.3,-0.2,0,0.2,0,-0.1,-0.3,0.1,-0.1,0,-0.02,-0.08,0.07,-0.01
TRUE,Director,Fashion,Large: 250 or more employees,-0.5,0.1,0.1,0.2,-0.3,0.1,0,0.1,0.1,0.2,0.1,0,-0.1,0.2,0.3,-0.3,0.3,0.2,-0.3,-0.1,0,0,-0.02,0.03,0.07,0.02
TRUE,Marketing Manager,Entertainment,Large: 250 or more employees,0,0,0.1,-0.2,-0.1,0.2,-0.3,-0.2,-0.1,0.3,-0.1,0.1,-0.1,0.2,-0.2,0,0.2,-0.2,-0.2,0.1,0,0,-0.02,-0.05,-0.02,-0.02
TRUE,CEO,Education,Large: 250 or more employees,-0.27,0.2,0.1,-0.2,-0.3,0,0.3,0.2,0.3,0,-0.3,0.1,0,-0.2,-0.3,-0.2,0.3,0.1,0,0,0.2,0,-0.02,0.02,0.05,-0.01
TRUE,Marketing Manager,Healthcare,Large: 250 or more employees,0,-0.1,0.1,0.3,-0.3,-0.2,-0.1,0.2,0.2,0,-0.3,-0.2,0.3,-0.2,0.2,0.2,0,0.1,-0.1,-0.3,-0.3,0,-0.02,-0.05,0.03,-0.01
TRUE,Marketing Manager,Tech,Micro: 1 to 9 employees,0,-0.1,0.1,0.2,-0.1,0.3,-0.2,-0.1,0,0.1,-0.1,-0.1,-0.2,-0.3,0,0.2,-0.2,0.2,0.1,0,-0.2,0,-0.02,0.03,-0.07,-0.04
TRUE,CIO,Automotive,Micro: 1 to 9 employees,0,0,-0.1,0.2,0.3,0.1,0.1,0,0.2,0.2,-0.1,-0.2,-0.2,-0.3,0.2,-0.3,-0.1,-0.1,0.1,-0.1,-0.3,0,-0.02,0.10,-0.02,-0.11
TRUE,Technology,Education,Small: 10 to 49 employees,-0.17,0,0.1,0,0.3,-0.1,-0.3,0,0.3,0.2,-0.1,-0.2,0.1,0.1,0.1,-0.2,-0.1,0,-0.3,0.3,-0.3,0,-0.02,0.00,0.05,-0.03
TRUE,Legal,Entertainment,Medium: 50 to 249 employees,0,0,0.1,-0.3,-0.1,-0.1,0.1,-0.2,0.1,-0.3,0,0.1,0.1,-0.3,0.3,0.1,-0.1,-0.2,-0.1,0.2,0.2,0,-0.02,-0.05,-0.03,0.02
TRUE,Marketing Manager,Entertainment,Micro: 1 to 9 employees,0,-0.1,0.3,0,0,0,-0.3,-0.1,0,0,-0.1,0,-0.1,0.1,-0.3,0,0.2,-0.1,0,-0.2,0.2,0,-0.02,-0.02,-0.05,-0.02
TRUE,Public Relations,Finance,Small: 10 to 49 employees,-0.24,0,-0.3,0,-0.1,0.1,0,0,-0.2,0,-0.3,0.2,0.2,0.1,-0.1,0.5,0.6,0.1,-0.3,-0.1,-0.2,0,-0.02,-0.05,-0.02,0.08
TRUE,CEO,Hospitality,Large: 250 or more employees,0,0.2,-0.1,-0.1,-0.2,-0.2,-0.1,-0.1,0.1,-0.1,0.1,0.1,0.3,0.2,0.1,-0.3,0.1,-0.2,-0.1,0.1,-0.2,0,-0.02,-0.08,0.07,0.00
TRUE,CEO,Real Estate,Micro: 1 to 9 employees,0,-0.1,-0.1,-0.1,-0.1,-0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.08,0.02,0.00
TRUE,Public Relations,Automotive,Micro: 1 to 9 employees,0,-0.2,-0.2,0.3,-0.1,0,-0.2,0.3,0.2,-0.3,-0.2,-0.1,-0.2,0.3,-0.3,0,0.3,0,0,0.2,-0.2,0,-0.02,-0.07,-0.05,0.01
TRUE,CEO,Hospitality,Micro: 1 to 9 employees,0,-0.1,0.1,0.1,0,-0.1,0.2,-0.2,0.1,-0.3,-0.1,0.3,-0.2,0.3,-0.1,-0.3,0,-0.1,-0.1,-0.3,0.3,0,-0.02,0.03,-0.07,-0.05
TRUE,CIO,Healthcare,Large: 250 or more employees,-0.1,-0.3,0,-0.1,-0.2,-0.2,0.3,-0.3,0.1,0.2,-0.1,0,-0.3,-0.1,0.3,0.3,0.2,0.2,-0.1,-0.3,0.2,0,-0.02,-0.08,-0.07,0.04
TRUE,Sales,Retail,Medium: 50 to 249 employees,0,0.1,0.3,0.2,-0.3,-0.1,-0.3,-0.1,0.2,0.2,0.2,0.3,-0.1,-0.3,0,-0.2,0.1,-0.2,-0.3,-0.3,0,0,-0.02,-0.02,0.12,-0.13
TRUE,Technology,Fashion,Micro: 1 to 9 employees,0,0.1,0,-0.2,-0.2,0.3,0.2,-0.2,0.3,-0.1,-0.1,0.1,-0.1,-0.2,0.2,-0.2,-0.3,0,-0.2,0.2,0,0,-0.02,0.03,-0.02,-0.06
TRUE,Public Relations,Real Estate,Large: 250 or more employees,0,-0.3,0,-0.3,0,-0.1,-0.2,-0.2,0.2,0,0,0.2,0.1,0.1,-0.2,0.3,-0.1,0,0,-0.1,0,0,-0.02,-0.15,0.05,0.01
TRUE,Technology,Healthcare,Small: 10 to 49 employees,0,0.2,0,-0.1,0.2,0,-0.3,0.1,0.1,0.1,0,0.1,-0.2,-0.1,-0.2,-0.2,0.2,-0.1,-0.3,-0.2,0.2,0,-0.02,0.00,0.03,-0.09
TRUE,CTO,Real Estate,Medium: 50 to 249 employees,0,-0.2,0,-0.3,0,0.1,0.1,-0.3,0.2,0.1,-0.1,0.2,-0.2,-0.1,0.2,0,0.2,0.2,-0.2,-0.1,-0.2,0,-0.02,-0.05,-0.02,-0.02
TRUE,Sales,Education,Large: 250 or more employees,0,0.2,0.2,-0.2,-0.2,0.2,0,-0.3,-0.2,-0.3,-0.3,0.2,-0.1,0.2,0.1,0.1,-0.2,0.2,-0.2,0,0,0,-0.02,0.03,-0.17,0.01
TRUE,CFO,Entertainment,Large: 250 or more employees,0,-0.3,-0.3,0.1,-0.2,0.2,0.2,-0.2,-0.2,-0.1,-0.2,-0.3,-0.1,0,-0.1,0.2,0.2,0,0.1,0.3,0.1,0,-0.02,-0.05,-0.18,0.07
TRUE,Marketing Manager,Tech,Micro: 1 to 9 employees,-0.25,-0.3,0.1,0.1,-0.2,0.3,0,0.1,0,-0.1,0.2,-0.1,0,0.3,0,0,0.2,0.1,-0.3,-0.3,0.1,0,-0.02,0.00,0.02,0.01
TRUE,Public Relations,Automotive,Large: 250 or more employees,0,0.1,0,-0.3,0,0,0,0.2,-0.1,-0.2,0.1,-0.2,0,-0.2,0.1,0,-0.3,-0.1,0,0.2,0.1,0,-0.02,-0.03,-0.03,-0.02
TRUE,Marketing Manager,Tech,Medium: 50 to 249 employees,0,0.3,0.3,-0.3,-0.3,0.2,0.2,-0.1,-0.1,0.2,-0.2,-0.3,0.3,-0.3,-0.3,-0.3,-0.3,0.3,0.3,0.2,-0.3,0,-0.02,0.07,-0.03,-0.04
TRUE,CFO,Healthcare,Micro: 1 to 9 employees,0,-0.3,0.2,0.1,-0.3,0.2,0.3,-0.2,-0.1,-0.3,0.2,-0.1,0.2,-0.3,-0.3,0.2,-0.2,0.3,0.3,-0.2,-0.3,0,-0.02,0.03,-0.05,-0.03
TRUE,Public Relations,Tech,Medium: 50 to 249 employees,0,0,0.3,-0.1,0.3,-0.3,0.3,-0.3,-0.3,0.3,-0.3,0.3,0.2,-0.3,0.3,0,0,0,-0.3,-0.3,-0.2,-0.1,-0.02,0.08,-0.02,-0.07
TRUE,Public Relations,Hospitality,Small: 10 to 49 employees,0,0,0,-0.3,-0.3,-0.3,-0.2,0.2,0.2,0.1,0.2,0,0,0.3,0.2,-0.3,-0.2,-0.2,0.2,0.3,-0.1,-0.3,-0.02,-0.18,0.12,-0.01
TRUE,CEO,Fashion,Medium: 50 to 249 employees,0,-0.2,0,-0.1,-0.3,0.3,0.1,-0.2,0,-0.3,-0.2,0,0.3,-0.3,0,0.3,0.2,-0.2,0,0.3,0,-0.3,-0.02,-0.03,-0.07,0.03
TRUE,CEO,Finance,Micro: 1 to 9 employees,-0.5,0.2,0,0.3,0.3,0.3,-0.2,0.3,0,0.2,0,0.3,0.3,0.1,0.2,-0.2,-0.3,-0.3,-0.2,0.1,0,-0.3,-0.02,0.15,0.18,-0.06
TRUE,Sales,Automotive,Medium: 50 to 249 employees,0,-0.3,-0.2,-0.3,-0.3,0,0.3,-0.3,-0.3,-0.3,0.3,0.3,0.1,-0.1,0.2,0.3,-0.3,-0.2,0,0.2,-0.1,0.3,-0.03,-0.13,-0.03,0.04
TRUE,CEO,Tech,Small: 10 to 49 employees,-0.27,0.2,0.2,0,0,-0.3,0.2,-0.3,0.3,-0.3,-0.3,0,0.2,-0.3,0.3,-0.3,0.3,-0.3,-0.1,-0.1,0.3,0.3,-0.03,0.05,-0.07,0.03
TRUE,SEO,Entertainment,Small: 10 to 49 employees,-0.25,0,0.4,-0.2,0,0,0,-0.2,0.2,0,-0.1,0,0,0,-0.1,0,0,0,0,-0.1,0,0.2,-0.03,0.03,-0.02,0.00
TRUE,Public Relations,Healthcare,Micro: 1 to 9 employees,0,-0.3,0.3,0,-0.3,0.3,-0.3,-0.2,-0.3,0.3,-0.3,-0.3,-0.3,0.2,-0.2,0.3,0.1,0.3,-0.2,-0.3,0.3,0.2,-0.03,-0.05,-0.18,0.04
TRUE,CFO,Finance,Small: 10 to 49 employees,-0.2,-0.2,0,0.3,0.2,0.2,0.3,-0.2,-0.3,-0.2,0.2,-0.2,0.2,0,-0.3,-0.3,0,-0.3,0.3,0.3,-0.3,0.2,-0.03,0.13,-0.08,-0.02
TRUE,Public Relations,Real Estate,Medium: 50 to 249 employees,-0.5,0.3,-0.2,0.3,0.1,0.2,0,0.3,0.3,-0.3,-0.3,-0.3,0.1,-0.2,0,0.3,-0.3,0.3,-0.1,0,0.1,0.1,-0.03,0.12,-0.03,0.03
TRUE,CIO,Hospitality,Small: 10 to 49 employees,0,-0.2,0,-0.1,-0.1,0.2,-0.2,0.1,-0.3,-0.1,0.1,-0.1,-0.2,0.2,0.2,-0.2,-0.1,-0.2,0.1,-0.1,0.3,0,-0.03,-0.07,-0.08,0.00
TRUE,Sales,Healthcare,Small: 10 to 49 employees,0,-0.1,0.1,-0.1,-0.2,0.3,-0.3,0.1,-0.3,0,-0.2,0,-0.1,0.1,0.1,-0.2,0.3,-0.1,0,-0.2,0.1,0,-0.03,-0.05,-0.08,0.00
TRUE,Director,Education,Micro: 1 to 9 employees,0,0.1,-0.2,0.3,-0.2,0.2,-0.2,-0.2,-0.3,0.1,-0.2,-0.2,-0.2,-0.1,-0.1,-0.1,0.2,-0.3,0.3,0.1,0.3,0,-0.03,0.00,-0.17,0.01
TRUE,CTO,Finance,Medium: 50 to 249 employees,-0.17,-0.2,0.2,0.1,-0.2,-0.3,0.1,-0.1,-0.1,-0.2,0,-0.3,0.1,0.1,0.2,0,0.2,-0.2,0.2,0.3,-0.2,0,-0.03,-0.05,-0.10,0.07
TRUE,Director,Real Estate,Small: 10 to 49 employees,-0.17,0.2,-0.3,0,0,-0.1,-0.1,-0.1,0.2,-0.2,0.1,-0.1,0.3,0.1,0.3,-0.3,-0.2,0.1,-0.1,-0.1,0.2,0,-0.03,-0.05,0.03,0.03
TRUE,Sales,Tech,Medium: 50 to 249 employees,-0.4,-0.2,-0.1,-0.1,0.3,-0.2,0,0,0,-0.1,0.3,0.1,0.1,0.1,0,0.2,-0.1,-0.1,0.1,0,0.1,0,-0.03,-0.05,0.07,0.04
TRUE,Technology,Finance,Small: 10 to 49 employees,0,0.1,-0.1,0.3,0,-0.1,0.1,0,-0.1,0.1,-0.3,0,-0.2,-0.3,-0.1,-0.2,-0.3,0.2,0.2,0.2,-0.1,0,-0.03,0.05,-0.08,-0.06
TRUE,Marketing Manager,Real Estate,Medium: 50 to 249 employees,-0.5,0.1,0.1,0.3,-0.2,0.1,0.2,-0.2,-0.1,-0.1,0.2,0.2,0.1,-0.1,0.1,0.2,0.1,-0.1,-0.1,-0.3,0.3,0,-0.03,0.10,0.02,0.02
TRUE,Director,Fashion,Large: 250 or more employees,-0.2,0.2,-0.2,-0.1,0,0.1,-0.3,0.2,0.3,0.1,0,-0.3,0.2,-0.3,0.1,0.1,0.3,-0.3,0,-0.1,-0.2,0,-0.03,-0.05,0.08,-0.02
TRUE,Sales,Education,Small: 10 to 49 employees,0,-0.1,0,0.3,-0.1,0.3,-0.2,-0.2,0.1,0.2,-0.1,-0.3,0,-0.1,-0.1,0.3,-0.1,-0.3,0.1,-0.1,-0.3,0,-0.03,0.03,-0.05,-0.06
TRUE,CTO,Education,Micro: 1 to 9 employees,0,-0.2,-0.1,0.2,0.1,-0.1,-0.2,0.1,0.1,-0.3,0.2,-0.2,0.3,-0.2,-0.3,0,-0.2,0.2,-0.1,0,0,0,-0.03,-0.05,0.03,-0.03
TRUE,CTO,Healthcare,Micro: 1 to 9 employees,0,0.2,-0.2,0.1,-0.2,-0.2,0.1,0.2,-0.2,0.1,-0.1,0.3,-0.1,-0.1,0.2,-0.2,-0.2,0.2,-0.3,0,-0.2,0,-0.03,-0.03,0.03,-0.07
TRUE,Sales,Hospitality,Medium: 50 to 249 employees,0,-0.8,0.2,-0.1,0.2,0.1,0.1,-0.3,-0.1,-0.1,-0.2,-0.2,-0.1,0.1,0.3,-0.2,0.2,-0.1,0.1,-0.2,0.3,0,-0.03,-0.05,-0.17,0.04
TRUE,CEO,Real Estate,Medium: 50 to 249 employees,0,-0.3,0.2,-0.1,-0.2,-0.2,-0.2,0.2,-0.2,0.1,0.1,-0.2,0.1,-0.2,0.2,0.2,0.2,0.1,0,-0.3,-0.2,0,-0.03,-0.13,0.02,0.01
TRUE,Legal,Healthcare,Micro: 1 to 9 employees,0.1,0,0.2,0.1,-0.1,0,-0.2,-0.3,-0.2,-0.1,-0.1,0.1,-0.1,0.2,-0.1,0.1,0.1,-0.2,-0.3,0,-0.1,0,-0.03,0.00,-0.12,-0.04
TRUE,CIO,Automotive,Medium: 50 to 249 employees,0.15,0.3,0,-0.1,-0.1,-0.2,-0.1,0.1,0.2,-0.3,0.2,-0.2,0.2,-0.3,-0.3,0.1,0,0,-0.3,-0.2,-0.2,0,-0.03,-0.03,0.03,-0.10
TRUE,Technology,Retail,Small: 10 to 49 employees,-0.28,0.3,0.1,0.1,0,-0.1,-0.3,0,-0.3,0,0.1,0.2,0.2,0,0,0.3,0.1,-0.2,-0.3,0.2,-0.2,0,-0.03,0.02,0.03,0.01
TRUE,Marketing Manager,Tech,Medium: 50 to 249 employees,0.37,0,-0.2,-0.2,-0.3,0,-0.3,0,-0.1,-0.1,-0.2,-0.3,0.3,-0.2,-0.3,-0.3,0.2,0.1,0.2,-0.2,0.1,0,-0.03,-0.17,-0.07,-0.01
TRUE,Marketing Manager,Finance,Large: 250 or more employees,0,0.3,-0.2,0.2,0.3,-0.2,-0.2,-0.1,-0.1,0.2,-0.1,-0.2,0,0.2,-0.3,0.3,-0.3,0.1,-0.1,-0.2,-0.2,0,-0.03,0.03,-0.05,-0.05
TRUE,CIO,Automotive,Micro: 1 to 9 employees,-0.27,0,0,-0.1,-0.2,0,0.2,0,0.2,0,-0.1,0,0.1,0.1,0.2,0.1,-0.3,-0.2,-0.1,0.2,-0.1,0,-0.03,-0.02,0.03,0.00
TRUE,Public Relations,Real Estate,Large: 250 or more employees,0,0,-0.1,-0.1,0.1,-0.3,-0.1,-0.2,0.3,-0.1,-0.3,-0.1,0.3,-0.3,0,0.3,-0.2,-0.2,0.1,0.3,0,0,-0.03,-0.08,-0.02,0.03
TRUE,CIO,Education,Large: 250 or more employees,0,-0.2,0,0.2,-0.3,-0.2,0.2,-0.3,0.2,0.2,0.1,0.2,0.1,0.1,-0.2,-0.2,0.2,-0.1,-0.2,-0.2,-0.3,0,-0.03,-0.05,0.08,-0.08
TRUE,CIO,Real Estate,Large: 250 or more employees,-0.4,0,0,-0.2,0.3,0.2,0.1,-0.3,0.3,0.3,-0.3,0.3,0,-0.2,0.2,-0.2,0.3,0.1,-0.3,0.3,-0.3,0,-0.03,0.07,0.05,-0.01
TRUE,Marketing Manager,Hospitality,Micro: 1 to 9 employees,-0.4,-0.3,0,0,-0.1,0.3,0.3,-0.3,0.3,0.2,0.2,-0.2,0.2,0.3,0.1,0.2,-0.3,0.3,-0.3,-0.2,-0.2,0,-0.03,0.03,0.07,0.01
TRUE,CIO,Retail,Micro: 1 to 9 employees,0,-0.3,-0.2,0.3,0.3,-0.2,0.1,-0.2,0.3,-0.3,-0.3,0.3,-0.3,0,-0.3,0,0.3,-0.3,0.2,0.3,-0.3,0,-0.03,0.00,-0.08,-0.04
TRUE,CEO,Hospitality,Small: 10 to 49 employees,0.2,0,-0.3,-0.3,-0.2,0.2,-0.3,-0.3,0.2,-0.2,0.3,0.3,0.3,-0.3,-0.3,0,-0.3,0.3,0,0,-0.3,-0.1,-0.03,-0.15,0.10,-0.07
TRUE,Legal,Entertainment,Medium: 50 to 249 employees,0,0.3,-0.3,0.2,0.3,0.2,0.3,0.3,0,-0.2,-0.3,0,-0.3,-0.3,-0.3,-0.3,-0.2,0.3,-0.3,-0.3,0.3,-0.1,-0.03,0.17,-0.08,-0.15
TRUE,Public Relations,Real Estate,Medium: 50 to 249 employees,0,-0.3,0.3,-0.3,0.2,0.3,-0.3,-0.2,0.3,-0.2,-0.1,0.3,-0.2,0.2,-0.3,-0.2,-0.2,0.3,0,-0.3,0,-0.1,-0.03,-0.02,-0.02,-0.08
TRUE,CIO,Tech,Small: 10 to 49 employees,0.2,-0.3,0.3,-0.3,0.1,-0.3,0.3,0.2,-0.3,-0.3,0,-0.3,-0.2,-0.3,0.3,-0.2,-0.1,0,0.2,0.3,-0.3,-0.2,-0.03,-0.03,-0.15,-0.05
TRUE,CTO,Real Estate,Micro: 1 to 9 employees,0,-0.3,0,-0.1,0,-0.2,-0.3,-0.1,0.2,0.3,-0.3,0.3,0.1,-0.2,-0.2,-0.3,0.3,-0.3,0.2,0.3,0,-0.2,-0.03,-0.15,0.08,-0.03
TRUE,Legal,Entertainment,Small: 10 to 49 employees,0,0.3,-0.1,-0.2,-0.3,0,-0.1,-0.3,0.3,-0.3,0.3,0.3,0.3,0,0.2,-0.2,-0.3,-0.3,-0.3,0.1,0.3,-0.3,-0.03,-0.07,0.10,-0.05
TRUE,CFO,Education,Large: 250 or more employees,0,-0.2,-0.1,-0.2,0.3,0.2,-0.3,0.1,0,0.2,0,0.3,-0.2,-0.2,-0.1,0.3,-0.3,0.2,0.1,-0.3,-0.3,-0.3,-0.03,-0.05,0.07,-0.11
TRUE,CIO,Fashion,Large: 250 or more employees,0,-0.3,-0.3,-0.3,-0.3,0.2,-0.3,-0.3,0.3,0.3,-0.3,0,0.2,-0.1,-0.3,-0.1,0.3,-0.3,0.3,-0.2,0.3,0.3,-0.04,-0.22,0.03,0.04
TRUE,CIO,Entertainment,Large: 250 or more employees,0,-0.2,0.3,0,0,-0.2,0.3,-0.1,-0.1,-0.3,-0.3,0.2,-0.2,-0.3,0,0.3,0,0.3,-0.3,-0.3,-0.3,0.3,-0.04,0.03,-0.13,-0.05
TRUE,Marketing Manager,Education,Large: 250 or more employees,-0.5,0.3,0.2,0.2,-0.3,-0.3,0.2,0.3,0.3,0.3,-0.2,0,-0.3,-0.3,-0.3,-0.2,-0.2,0.2,-0.2,0.3,0.3,0.3,-0.04,0.05,0.07,-0.04
TRUE,CIO,Retail,Large: 250 or more employees,0,0.3,-0.3,-0.3,0.2,0,0.3,-0.3,0.3,-0.3,-0.2,-0.3,-0.3,0.3,-0.3,0.3,-0.3,0,-0.3,-0.3,0.3,0.2,-0.04,0.03,-0.18,-0.04
TRUE,CEO,Automotive,Micro: 1 to 9 employees,-0.25,0,0.1,-0.1,-0.2,0.2,-0.1,0,0.1,0,0.3,0.1,-0.2,0.1,-0.1,-0.2,0.3,-0.3,0.1,-0.3,0.1,0,-0.04,-0.02,0.05,-0.05
TRUE,Public Relations,Automotive,Small: 10 to 49 employees,0,-0.3,-0.3,0.1,0.2,0.1,-0.2,-0.1,0.2,-0.1,-0.2,0,-0.1,0.3,-0.3,-0.2,-0.1,-0.3,0.3,-0.2,0.3,0,-0.04,-0.07,-0.05,-0.03
TRUE,Sales,Automotive,Medium: 50 to 249 employees,-0.25,0.1,0.4,0.3,-0.1,-0.1,0.1,-0.1,0.3,0,0.1,-0.1,-0.2,0.1,-0.3,0,0.3,-0.3,-0.2,-0.1,-0.3,0,-0.04,0.12,0.00,-0.10
TRUE,Technology,Finance,Small: 10 to 49 employees,-0.4,0,0.2,0.1,-0.1,-0.2,0.1,0,-0.1,-0.1,-0.1,0.2,0.3,0.1,0,-0.1,0.2,-0.1,0.1,0,-0.3,0,-0.04,0.02,0.03,0.02
TRUE,CEO,Hospitality,Micro: 1 to 9 employees,-0.5,0.1,0.1,0.2,0.2,0.1,0,-0.3,-0.1,-0.1,-0.1,-0.2,0.1,0.1,0,0,0.1,0.3,0,0.3,-0.2,0,-0.04,0.12,-0.12,0.07
TRUE,Public Relations,Entertainment,Large: 250 or more employees,0,0.1,-0.1,-0.3,-0.2,0.3,0,0.1,0,0,0.2,-0.2,-0.1,0.1,0,0.2,0.2,0.1,-1,0,-0.3,0,-0.04,-0.03,0.00,-0.08
TRUE,Public Relations,Finance,Micro: 1 to 9 employees,-0.5,0.2,0.1,-0.1,0,0,0.1,-0.2,-0.1,-0.2,0.2,0,0,0.3,-0.2,0,-0.1,-0.2,0.2,0.3,0.2,0,-0.04,0.05,-0.05,0.05
TRUE,CEO,Fashion,Small: 10 to 49 employees,0.29,-0.3,-0.3,0.3,0.1,0.1,-0.1,-0.3,-0.3,-0.3,0.2,0,-0.1,0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.1,0.3,0,-0.04,-0.03,-0.13,-0.09
TRUE,CEO,Fashion,Medium: 50 to 249 employees,-0.17,0.2,0.1,0,0.1,0.2,-0.1,-0.2,-0.2,0.1,0.1,-0.1,-0.3,0.3,-0.2,-0.3,-0.1,0.1,0.1,-0.2,-0.1,0,-0.04,0.08,-0.10,-0.07
TRUE,Marketing Manager,Hospitality,Medium: 50 to 249 employees,-0.2,0,0.3,0.1,-0.1,-0.1,-0.1,0.1,-0.2,-0.1,0.1,-0.2,-0.1,-0.2,0,0.2,-0.3,0,0,0.2,0,0,-0.04,0.02,-0.07,-0.02
TRUE,Legal,Finance,Large: 250 or more employees,0,-0.2,-0.3,0.1,0,0,0.2,0.2,-0.1,0,0,-0.2,-0.2,-0.2,0.1,-0.1,0.2,0,-0.2,-0.1,-0.2,0,-0.04,-0.03,-0.05,-0.07
TRUE,CFO,Finance,Small: 10 to 49 employees,-0.5,-0.1,0.1,0.3,0.1,-0.1,-0.1,0,0.3,-0.3,0.1,-0.2,-0.2,-0.2,0.2,0.2,-0.3,0.1,0.1,0.3,0.3,0,-0.04,0.03,-0.05,0.05
TRUE,Technology,Fashion,Micro: 1 to 9 employees,0,0,-0.2,0,0.1,0.1,0,0.2,-0.3,-0.2,0.1,-0.1,0,-0.1,-0.3,0.3,-0.1,-0.1,-0.1,-0.2,-0.1,0,-0.04,0.00,-0.05,-0.07
TRUE,Sales,Healthcare,Medium: 50 to 249 employees,-0.25,-0.3,-0.3,0.2,0,0.2,0.1,-0.1,-0.2,-0.3,0.3,-0.1,-0.2,0,0.2,-0.1,-0.1,0,0.3,0.1,0.2,0,-0.04,-0.02,-0.10,0.04
TRUE,Public Relations,Healthcare,Medium: 50 to 249 employees,0,-0.2,-0.2,0.1,-0.3,-0.1,0.2,0.3,0.2,0.1,0,-0.3,-0.2,0.1,0.1,-0.2,-0.3,-0.1,0,0.1,-0.3,0,-0.04,-0.08,0.02,-0.08
TRUE,Legal,Education,Micro: 1 to 9 employees,0.15,-0.2,-0.3,0.1,-0.3,0.2,0,0,-0.2,-0.1,-0.2,0.1,-0.1,-0.2,-0.1,0.1,-0.1,0.1,0,-0.3,0.1,0,-0.04,-0.08,-0.08,-0.05
TRUE,Public Relations,Automotive,Large: 250 or more employees,0,0.1,-0.2,0,0,0.3,-0.3,-0.2,0,0.1,0.2,-0.2,-0.1,0,-0.2,-0.1,-0.1,0,-0.1,-0.2,0.1,0,-0.04,-0.02,-0.03,-0.07
TRUE,CFO,Education,Micro: 1 to 9 employees,0,-0.1,0.1,0,-0.2,0.2,0,0.1,-0.1,-0.2,0,0.1,-0.2,0,0,0.2,-0.3,-0.1,-0.3,-0.1,0,0,-0.04,0.00,-0.05,-0.08
TRUE,Sales,Retail,Small: 10 to 49 employees,0,0.3,0.2,-0.1,-0.2,-0.2,-0.2,-0.2,-0.1,0.1,-0.2,-0.2,-0.1,-0.1,0.1,-0.2,-0.2,0.2,-0.3,0.2,0.2,0,-0.04,-0.03,-0.12,-0.02
TRUE,CIO,Education,Micro: 1 to 9 employees,0,-0.1,-0.2,-0.3,0.3,-0.3,-0.2,0,-0.3,0,0.2,0.1,-0.1,0.1,-0.1,-0.1,0.2,0,0.1,0,-0.2,0,-0.04,-0.13,-0.02,-0.01
TRUE,CFO,Entertainment,Micro: 1 to 9 employees,0,0,0.1,0.1,0.1,-0.3,0,0.3,-0.2,-0.2,0.1,0.1,-0.1,0,-0.1,-0.1,0.1,-0.3,-0.1,-0.3,-0.1,0,-0.04,0.00,0.00,-0.10
TRUE,CIO,Retail,Small: 10 to 49 employees,0.13,0,-0.2,0,0.1,-0.2,-0.3,0.2,-0.3,-0.2,-0.2,0.1,-0.2,0.1,0,0,0.1,-0.2,0,-0.1,-0.1,0,-0.04,-0.10,-0.10,-0.04
TRUE,Public Relations,Entertainment,Small: 10 to 49 employees,0,0.3,0,-0.2,-0.1,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,0.1,-0.3,-0.1,0.1,0.3,0,-0.2,0.2,0,-0.3,0,-0.04,0.00,-0.17,-0.03
TRUE,Legal,Retail,Medium: 50 to 249 employees,-0.25,-0.2,-0.3,-0.1,-0.2,-0.1,-0.3,-0.1,0.2,0,0.1,-0.2,0,0.3,0,0.2,-0.2,0.3,0,0.1,0.3,0,-0.04,-0.20,0.00,0.10
TRUE,CFO,Finance,Micro: 1 to 9 employees,-0.24,-0.1,-0.1,-0.2,0.2,0.1,0.3,0.1,-0.2,0,-0.2,-0.2,-0.1,-0.2,0.2,0.3,-0.3,-0.1,0,0.3,0,0,-0.04,0.03,-0.10,0.01
TRUE,Public Relations,Real Estate,Large: 250 or more employees,-0.5,-0.2,0.2,-0.1,0.1,-0.2,0.2,0.2,-0.1,0.3,0.1,0,0.1,-0.3,0.2,0.2,-0.2,0,-0.1,0,0.1,0,-0.04,0.00,0.10,0.00
